phase,run,run_type,replay_mode,root_file,t_entries,tsh_last_evnumber,tsh_difference,tsh_flag,tsp_last_evnumber,tsp_difference,tsp_flag,overall_flag,status
phase1,25091,PI-SIDIS,coin,/cache/hallc/c-rsidis/analysis/replays/pass0p1/coin_replay_production_25091_-1.root,48469,50665,2196,1,50665,2196,1,1,DISCREPANCY
phase1,25092,PI-SIDIS,coin,/cache/hallc/c-rsidis/analysis/replays/pass0p1/coin_replay_production_25092_-1.root,300804,325979,25175,1,325979,25175,1,1,DISCREPANCY
phase1,25093,PI-SIDIS,coin,/cache/hallc/c-rsidis/analysis/replays/pass0p1/coin_replay_production_25093_-1.root,322387,342040,19653,1,342040,19653,1,1,DISCREPANCY
phase1,25096,PI-SIDIS,coin,/cache/hallc/c-rsidis/analysis/replays/pass0p1/coin_replay_production_25096_-1.root,677055,695684,18629,1,695684,18629,1,1,DISCREPANCY
phase1,25097,PI-SIDIS,coin,/cache/hallc/c-rsidis/analysis/replays/pass0p1/coin_replay_production_25097_-1.root,665372,682741,17369,1,682741,17369,1,1,DISCREPANCY
phase1,25098,PI-SIDIS,coin,/cache/hallc/c-rsidis/analysis/replays/pass0p1/coin_replay_production_25098_-1.root,706658,726651,19993,1,726651,19993,1,1,DISCREPANCY
phase1,25099,PI-SIDIS,coin,/cache/hallc/c-rsidis/analysis/replays/pass0p1/coin_replay_production_25099_-1.root,190108,209012,18904,1,209012,18904,1,1,DISCREPANCY
phase1,25102,PI-SIDIS,coin,/cache/hallc/c-rsidis/analysis/replays/pass0p1/coin_replay_production_25102_-1.root,899792,925675,25883,1,925675,25883,1,1,DISCREPANCY
phase1,25103,PI-SIDIS,coin,/cache/hallc/c-rsidis/analysis/replays/pass0p1/coin_replay_production_25103_-1.root,666610,686405,19795,1,686405,19795,1,1,DISCREPANCY
phase1,25104,PI-SIDIS,coin,/cache/hallc/c-rsidis/analysis/replays/pass0p1/coin_replay_production_25104_-1.root,607157,628289,21132,1,628289,21132,1,1,DISCREPANCY
phase1,25105,PI-SIDIS,coin,/cache/hallc/c-rsidis/analysis/replays/pass0p1/coin_replay_production_25105_-1.root,648919,668183,19264,1,668183,19264,1,1,DISCREPANCY
phase1,25108,PI-SIDIS,coin,/cache/hallc/c-rsidis/analysis/replays/pass0p1/coin_replay_production_25108_-1.root,542240,560186,17946,1,560186,17946,1,1,DISCREPANCY
phase1,25109,PI-SIDIS,coin,/cache/hallc/c-rsidis/analysis/replays/pass0p1/coin_replay_production_25109_-1.root,567851,587145,19294,1,587145,19294,1,1,DISCREPANCY
phase1,25110,PI-SIDIS,coin,/cache/hallc/c-rsidis/analysis/replays/pass0p1/coin_replay_production_25110_-1.root,578269,596980,18711,1,596980,18711,1,1,DISCREPANCY
phase1,25111,PI-SIDIS,coin,/cache/hallc/c-rsidis/analysis/replays/pass0p1/coin_replay_production_25111_-1.root,220067,238022,17955,1,238022,17955,1,1,DISCREPANCY
phase1,25112,PI-SIDIS,coin,/cache/hallc/c-rsidis/analysis/replays/pass0p1/coin_replay_production_25112_-1.root,216621,234861,18240,1,234861,18240,1,1,DISCREPANCY
phase1,25114,PI-SIDIS,coin,/cache/hallc/c-rsidis/analysis/replays/pass0p1/coin_replay_production_25114_-1.root,713855,733844,19989,1,733844,19989,1,1,DISCREPANCY
phase1,25115,PI-SIDIS,coin,/cache/hallc/c-rsidis/analysis/replays/pass0p1/coin_replay_production_25115_-1.root,719970,738687,18717,1,738687,18717,1,1,DISCREPANCY
phase1,25116,PI-SIDIS,coin,/cache/hallc/c-rsidis/analysis/replays/pass0p1/coin_replay_production_25116_-1.root,692647,712484,19837,1,712484,19837,1,1,DISCREPANCY
phase1,25117,PI-SIDIS,coin,/cache/hallc/c-rsidis/analysis/replays/pass0p1/coin_replay_production_25117_-1.root,170136,189444,19308,1,189444,19308,1,1,DISCREPANCY
phase1,25119,PI-SIDIS,coin,/cache/hallc/c-rsidis/analysis/replays/pass0p1/coin_replay_production_25119_-1.root,188907,210959,22052,1,210959,22052,1,1,DISCREPANCY
phase1,25120,PI-SIDIS,coin,/cache/hallc/c-rsidis/analysis/replays/pass0p1/coin_replay_production_25120_-1.root,316234,334317,18083,1,334317,18083,1,1,DISCREPANCY
phase1,25121,PI-SIDIS,coin,/cache/hallc/c-rsidis/analysis/replays/pass0p1/coin_replay_production_25121_-1.root,334266,353916,19650,1,353916,19650,1,1,DISCREPANCY
phase1,25122,PI-SIDIS,coin,/cache/hallc/c-rsidis/analysis/replays/pass0p1/coin_replay_production_25122_-1.root,471490,488291,16801,1,488291,16801,1,1,DISCREPANCY
phase1,25123,PI-SIDIS,coin,/cache/hallc/c-rsidis/analysis/replays/pass0p1/coin_replay_production_25123_-1.root,495044,513249,18205,1,513249,18205,1,1,DISCREPANCY
phase1,25124,PI-SIDIS,coin,/cache/hallc/c-rsidis/analysis/replays/pass0p1/coin_replay_production_25124_-1.root,221250,239247,17997,1,239247,17997,1,1,DISCREPANCY
phase1,25126,PI-SIDIS,coin,/cache/hallc/c-rsidis/analysis/replays/pass0p1/coin_replay_production_25126_-1.root,13393,16486,3093,1,16486,3093,1,1,DISCREPANCY
phase1,25127,PI-SIDIS,coin,/cache/hallc/c-rsidis/analysis/replays/pass0p1/coin_replay_production_25127_-1.root,204969,222436,17467,1,222436,17467,1,1,DISCREPANCY
phase1,25128,PI-SIDIS,coin,/cache/hallc/c-rsidis/analysis/replays/pass0p1/coin_replay_production_25128_-1.root,197601,214772,17171,1,214772,17171,1,1,DISCREPANCY
phase1,25129,PI-SIDIS,coin,/cache/hallc/c-rsidis/analysis/replays/pass0p1/coin_replay_production_25129_-1.root,669735,687454,17719,1,687454,17719,1,1,DISCREPANCY
phase1,25130,PI-SIDIS,coin,/cache/hallc/c-rsidis/analysis/replays/pass0p1/coin_replay_production_25130_-1.root,16711,18171,1460,1,18171,1460,1,1,DISCREPANCY
phase1,25131,PI-SIDIS,coin,/cache/hallc/c-rsidis/analysis/replays/pass0p1/coin_replay_production_25131_-1.root,85241,103378,18137,1,103378,18137,1,1,DISCREPANCY
phase1,25134,PI-SIDIS,coin,/cache/hallc/c-rsidis/analysis/replays/pass0p1/coin_replay_production_25134_-1.root,110011,127100,17089,1,127100,17089,1,1,DISCREPANCY
phase1,25135,PI-SIDIS,coin,/cache/hallc/c-rsidis/analysis/replays/pass0p1/coin_replay_production_25135_-1.root,116505,133643,17138,1,133643,17138,1,1,DISCREPANCY
phase1,25138,PI-SIDIS,coin,/cache/hallc/c-rsidis/analysis/replays/pass0p1/coin_replay_production_25138_-1.root,1128214,1149451,21237,1,1149451,21237,1,1,DISCREPANCY
phase1,25139,PI-SIDIS,coin,/cache/hallc/c-rsidis/analysis/replays/pass0p1/coin_replay_production_25139_-1.root,1449064,1466499,17435,1,1466499,17435,1,1,DISCREPANCY
phase1,25140,PI-SIDIS,coin,/cache/hallc/c-rsidis/analysis/replays/pass0p1/coin_replay_production_25140_-1.root,1544625,1562116,17491,1,1562116,17491,1,1,DISCREPANCY
phase1,25141,PI-SIDIS,coin,/cache/hallc/c-rsidis/analysis/replays/pass0p1/coin_replay_production_25141_-1.root,522277,540280,18003,1,540280,18003,1,1,DISCREPANCY
phase1,25146,PI-SIDIS,coin,/cache/hallc/c-rsidis/analysis/replays/pass0p1/coin_replay_production_25146_-1.root,375825,397005,21180,1,397005,21180,1,1,DISCREPANCY
phase1,25147,PI-SIDIS,coin,/cache/hallc/c-rsidis/analysis/replays/pass0p1/coin_replay_production_25147_-1.root,98397,109546,11149,1,109546,11149,1,1,DISCREPANCY
phase1,25148,PI-SIDIS,coin,/cache/hallc/c-rsidis/analysis/replays/pass0p1/coin_replay_production_25148_-1.root,315422,332786,17364,1,332786,17364,1,1,DISCREPANCY
phase1,25149,PI-SIDIS,coin,/cache/hallc/c-rsidis/analysis/replays/pass0p1/coin_replay_production_25149_-1.root,303181,326812,23631,1,326812,23631,1,1,DISCREPANCY
phase1,25150,PI-SIDIS,coin,/cache/hallc/c-rsidis/analysis/replays/pass0p1/coin_replay_production_25150_-1.root,1258999,1279457,20458,1,1279457,20458,1,1,DISCREPANCY
phase1,25151,PI-SIDIS,coin,/cache/hallc/c-rsidis/analysis/replays/pass0p1/coin_replay_production_25151_-1.root,142600,160862,18262,1,160862,18262,1,1,DISCREPANCY
phase1,25154,PI-SIDIS,coin,/cache/hallc/c-rsidis/analysis/replays/pass0p1/coin_replay_production_25154_-1.root,181254,199779,18525,1,199779,18525,1,1,DISCREPANCY
phase1,25157,PI-SIDIS,coin,/cache/hallc/c-rsidis/analysis/replays/pass0p1/coin_replay_production_25157_-1.root,231307,244128,12821,1,244128,12821,1,1,DISCREPANCY
phase1,25158,PI-SIDIS,coin,/cache/hallc/c-rsidis/analysis/replays/pass0p1/coin_replay_production_25158_-1.root,391592,404825,13233,1,404825,13233,1,1,DISCREPANCY
phase1,25162,PI-SIDIS,coin,/cache/hallc/c-rsidis/analysis/replays/pass0p1/coin_replay_production_25162_-1.root,697695,716061,18366,1,716061,18366,1,1,DISCREPANCY
phase1,25163,PI-SIDIS,coin,/cache/hallc/c-rsidis/analysis/replays/pass0p1/coin_replay_production_25163_-1.root,450734,471403,20669,1,471403,20669,1,1,DISCREPANCY
phase1,25164,PI-SIDIS,coin,/cache/hallc/c-rsidis/analysis/replays/pass0p1/coin_replay_production_25164_-1.root,453450,475824,22374,1,475824,22374,1,1,DISCREPANCY
phase1,25165,PI-SIDIS,coin,/cache/hallc/c-rsidis/analysis/replays/pass0p1/coin_replay_production_25165_-1.root,515111,540889,25778,1,540889,25778,1,1,DISCREPANCY
phase1,25166,PI-SIDIS,coin,/cache/hallc/c-rsidis/analysis/replays/pass0p1/coin_replay_production_25166_-1.root,442486,462951,20465,1,462951,20465,1,1,DISCREPANCY
phase1,25167,PI-SIDIS,coin,/cache/hallc/c-rsidis/analysis/replays/pass0p1/coin_replay_production_25167_-1.root,370555,388862,18307,1,388862,18307,1,1,DISCREPANCY
phase1,25168,PI-SIDIS,coin,/cache/hallc/c-rsidis/analysis/replays/pass0p1/coin_replay_production_25168_-1.root,426953,446992,20039,1,446992,20039,1,1,DISCREPANCY
phase1,25169,PI-SIDIS,coin,/cache/hallc/c-rsidis/analysis/replays/pass0p1/coin_replay_production_25169_-1.root,358229,377129,18900,1,377129,18900,1,1,DISCREPANCY
phase1,25170,PI-SIDIS,coin,/cache/hallc/c-rsidis/analysis/replays/pass0p1/coin_replay_production_25170_-1.root,143349,162535,19186,1,162535,19186,1,1,DISCREPANCY
phase1,25171,PI-SIDIS,coin,/cache/hallc/c-rsidis/analysis/replays/pass0p1/coin_replay_production_25171_-1.root,167588,186419,18831,1,186419,18831,1,1,DISCREPANCY
phase1,25181,PI-SIDIS,coin,/cache/hallc/c-rsidis/analysis/replays/pass0p1/coin_replay_production_25181_-1.root,861143,879919,18776,1,879919,18776,1,1,DISCREPANCY
phase1,25182,PI-SIDIS,coin,/cache/hallc/c-rsidis/analysis/replays/pass0p1/coin_replay_production_25182_-1.root,714674,732068,17394,1,732068,17394,1,1,DISCREPANCY
phase1,25183,PI-SIDIS,coin,/cache/hallc/c-rsidis/analysis/replays/pass0p1/coin_replay_production_25183_-1.root,1864775,1879893,15118,1,1879893,15118,1,1,DISCREPANCY
phase1,25184,PI-SIDIS,coin,/cache/hallc/c-rsidis/analysis/replays/pass0p1/coin_replay_production_25184_-1.root,742726,760579,17853,1,760579,17853,1,1,DISCREPANCY
phase1,25185,PI-SIDIS,coin,/cache/hallc/c-rsidis/analysis/replays/pass0p1/coin_replay_production_25185_-1.root,247699,265568,17869,1,265568,17869,1,1,DISCREPANCY
phase1,25187,PI-SIDIS,coin,/cache/hallc/c-rsidis/analysis/replays/pass0p1/coin_replay_production_25187_-1.root,250885,268492,17607,1,268492,17607,1,1,DISCREPANCY
phase1,25189,PI-SIDIS,coin,/cache/hallc/c-rsidis/analysis/replays/pass0p1/coin_replay_production_25189_-1.root,371706,389540,17834,1,389540,17834,1,1,DISCREPANCY
phase1,25190,PI-SIDIS,coin,/cache/hallc/c-rsidis/analysis/replays/pass0p1/coin_replay_production_25190_-1.root,360651,378416,17765,1,378416,17765,1,1,DISCREPANCY
phase1,25192,PI-SIDIS,coin,/cache/hallc/c-rsidis/analysis/replays/pass0p1/coin_replay_production_25192_-1.root,1397051,1414756,17705,1,1414756,17705,1,1,DISCREPANCY
phase1,25193,PI-SIDIS,coin,/cache/hallc/c-rsidis/analysis/replays/pass0p1/coin_replay_production_25193_-1.root,1183652,1201358,17706,1,1201358,17706,1,1,DISCREPANCY
phase1,25194,PI-SIDIS,coin,/cache/hallc/c-rsidis/analysis/replays/pass0p1/coin_replay_production_25194_-1.root,1365829,1383440,17611,1,1383440,17611,1,1,DISCREPANCY
phase1,25195,PI-SIDIS,coin,/cache/hallc/c-rsidis/analysis/replays/pass0p1/coin_replay_production_25195_-1.root,973783,992116,18333,1,992116,18333,1,1,DISCREPANCY
phase1,25196,PI-SIDIS,coin,/cache/hallc/c-rsidis/analysis/replays/pass0p1/coin_replay_production_25196_-1.root,796924,814826,17902,1,814826,17902,1,1,DISCREPANCY
phase1,25197,PI-SIDIS,coin,/cache/hallc/c-rsidis/analysis/replays/pass0p1/coin_replay_production_25197_-1.root,870613,890756,20143,1,890756,20143,1,1,DISCREPANCY
phase1,25198,PI-SIDIS,coin,/cache/hallc/c-rsidis/analysis/replays/pass0p1/coin_replay_production_25198_-1.root,956438,976311,19873,1,976311,19873,1,1,DISCREPANCY
phase1,25200,PI-SIDIS,coin,/cache/hallc/c-rsidis/analysis/replays/pass0p1/coin_replay_production_25200_-1.root,1458945,1476864,17919,1,1476864,17919,1,1,DISCREPANCY
phase1,25201,PI-SIDIS,coin,/cache/hallc/c-rsidis/analysis/replays/pass0p1/coin_replay_production_25201_-1.root,1681563,1702603,21040,1,1702603,21040,1,1,DISCREPANCY
phase1,25202,PI-SIDIS,coin,/cache/hallc/c-rsidis/analysis/replays/pass0p1/coin_replay_production_25202_-1.root,437110,454835,17725,1,454835,17725,1,1,DISCREPANCY
phase1,25203,PI-SIDIS,coin,/cache/hallc/c-rsidis/analysis/replays/pass0p1/coin_replay_production_25203_-1.root,1024410,1052058,27648,1,1052058,27648,1,1,DISCREPANCY
phase1,25204,PI-SIDIS,coin,/cache/hallc/c-rsidis/analysis/replays/pass0p1/coin_replay_production_25204_-1.root,237320,258748,21428,1,258748,21428,1,1,DISCREPANCY
phase1,25205,PI-SIDIS,coin,/cache/hallc/c-rsidis/analysis/replays/pass0p1/coin_replay_production_25205_-1.root,795219,813960,18741,1,813960,18741,1,1,DISCREPANCY
phase1,25206,PI-SIDIS,coin,/cache/hallc/c-rsidis/analysis/replays/pass0p1/coin_replay_production_25206_-1.root,786917,806983,20066,1,806983,20066,1,1,DISCREPANCY
phase1,25207,PI-SIDIS,coin,/cache/hallc/c-rsidis/analysis/replays/pass0p1/coin_replay_production_25207_-1.root,853470,877695,24225,1,877695,24225,1,1,DISCREPANCY
phase1,25208,PI-SIDIS,coin,/cache/hallc/c-rsidis/analysis/replays/pass0p1/coin_replay_production_25208_-1.root,1904737,1919058,14321,1,1919058,14321,1,1,DISCREPANCY
phase1,25210,PI-SIDIS,coin,/cache/hallc/c-rsidis/analysis/replays/pass0p1/coin_replay_production_25210_-1.root,219904,240014,20110,1,240014,20110,1,1,DISCREPANCY
phase1,25211,PI-SIDIS,coin,/cache/hallc/c-rsidis/analysis/replays/pass0p1/coin_replay_production_25211_-1.root,220587,239145,18558,1,239145,18558,1,1,DISCREPANCY
phase1,25214,PI-SIDIS,coin,/cache/hallc/c-rsidis/analysis/replays/pass0p1/coin_replay_production_25214_-1.root,725692,744485,18793,1,744485,18793,1,1,DISCREPANCY
phase1,25217,PI-SIDIS,coin,/cache/hallc/c-rsidis/analysis/replays/pass0p1/coin_replay_production_25217_-1.root,797755,815238,17483,1,815238,17483,1,1,DISCREPANCY
phase1,25218,PI-SIDIS,coin,/cache/hallc/c-rsidis/analysis/replays/pass0p1/coin_replay_production_25218_-1.root,877054,898415,21361,1,898415,21361,1,1,DISCREPANCY
phase1,25219,PI-SIDIS,coin,/cache/hallc/c-rsidis/analysis/replays/pass0p1/coin_replay_production_25219_-1.root,906789,927161,20372,1,927161,20372,1,1,DISCREPANCY
phase1,25220,PI-SIDIS,coin,/cache/hallc/c-rsidis/analysis/replays/pass0p1/coin_replay_production_25220_-1.root,237737,257935,20198,1,257935,20198,1,1,DISCREPANCY
phase1,25221,PI-SIDIS,coin,/cache/hallc/c-rsidis/analysis/replays/pass0p1/coin_replay_production_25221_-1.root,217429,236034,18605,1,236034,18605,1,1,DISCREPANCY
phase1,25222,PI-SIDIS,coin,/cache/hallc/c-rsidis/analysis/replays/pass0p1/coin_replay_production_25222_-1.root,808033,826971,18938,1,826971,18938,1,1,DISCREPANCY
phase1,25227,PI+SIDIS,coin,/cache/hallc/c-rsidis/analysis/replays/pass0p1/coin_replay_production_25227_-1.root,796246,814910,18664,1,814910,18664,1,1,DISCREPANCY
phase1,25228,PI+SIDIS,coin,/cache/hallc/c-rsidis/analysis/replays/pass0p1/coin_replay_production_25228_-1.root,657288,675490,18202,1,675490,18202,1,1,DISCREPANCY
phase1,25229,PI+SIDIS,coin,/cache/hallc/c-rsidis/analysis/replays/pass0p1/coin_replay_production_25229_-1.root,192568,210273,17705,1,210273,17705,1,1,DISCREPANCY
phase1,25230,PI+SIDIS,coin,/cache/hallc/c-rsidis/analysis/replays/pass0p1/coin_replay_production_25230_-1.root,163205,181064,17859,1,181064,17859,1,1,DISCREPANCY
phase1,25233,PI+SIDIS,coin,/cache/hallc/c-rsidis/analysis/replays/pass0p1/coin_replay_production_25233_-1.root,189903,207694,17791,1,207694,17791,1,1,DISCREPANCY
phase1,25234,PI+SIDIS,coin,/cache/hallc/c-rsidis/analysis/replays/pass0p1/coin_replay_production_25234_-1.root,202181,220401,18220,1,220401,18220,1,1,DISCREPANCY
phase1,25235,PI+SIDIS,coin,/cache/hallc/c-rsidis/analysis/replays/pass0p1/coin_replay_production_25235_-1.root,512340,529988,17648,1,529988,17648,1,1,DISCREPANCY
phase1,25236,PI+SIDIS,coin,/cache/hallc/c-rsidis/analysis/replays/pass0p1/coin_replay_production_25236_-1.root,71140,88874,17734,1,88874,17734,1,1,DISCREPANCY
phase1,25237,PI+SIDIS,coin,/cache/hallc/c-rsidis/analysis/replays/pass0p1/coin_replay_production_25237_-1.root,72397,90344,17947,1,90344,17947,1,1,DISCREPANCY
phase1,25240,PI+SIDIS,coin,/cache/hallc/c-rsidis/analysis/replays/pass0p1/coin_replay_production_25240_-1.root,78144,95872,17728,1,95872,17728,1,1,DISCREPANCY
phase1,25241,PI+SIDIS,coin,/cache/hallc/c-rsidis/analysis/replays/pass0p1/coin_replay_production_25241_-1.root,75899,94030,18131,1,94030,18131,1,1,DISCREPANCY
phase1,25247,PI+SIDIS,coin,/cache/hallc/c-rsidis/analysis/replays/pass0p1/coin_replay_production_25247_-1.root,319711,340224,20513,1,340224,20513,1,1,DISCREPANCY
phase1,25248,PI+SIDIS,coin,/cache/hallc/c-rsidis/analysis/replays/pass0p1/coin_replay_production_25248_-1.root,316059,340091,24032,1,340091,24032,1,1,DISCREPANCY
phase1,25249,PI+SIDIS,coin,/cache/hallc/c-rsidis/analysis/replays/pass0p1/coin_replay_production_25249_-1.root,91772,109624,17852,1,109624,17852,1,1,DISCREPANCY
phase1,25251,PI+SIDIS,coin,/cache/hallc/c-rsidis/analysis/replays/pass0p1/coin_replay_production_25251_-1.root,206620,228385,21765,1,228385,21765,1,1,DISCREPANCY
phase1,25252,PI+SIDIS,coin,/cache/hallc/c-rsidis/analysis/replays/pass0p1/coin_replay_production_25252_-1.root,206045,223897,17852,1,223897,17852,1,1,DISCREPANCY
phase1,25255,PI+SIDIS,coin,/cache/hallc/c-rsidis/analysis/replays/pass0p1/coin_replay_production_25255_-1.root,1813306,1828333,15027,1,1828333,15027,1,1,DISCREPANCY
phase1,25256,PI+SIDIS,coin,/cache/hallc/c-rsidis/analysis/replays/pass0p1/coin_replay_production_25256_-1.root,1320165,1336991,16826,1,1336991,16826,1,1,DISCREPANCY
phase1,25257,PI+SIDIS,coin,/cache/hallc/c-rsidis/analysis/replays/pass0p1/coin_replay_production_25257_-1.root,1097176,1105900,8724,1,1105900,8724,1,1,DISCREPANCY
phase1,25258,PI+SIDIS,coin,/cache/hallc/c-rsidis/analysis/replays/pass0p1/coin_replay_production_25258_-1.root,798260,837964,39704,1,837964,39704,1,1,DISCREPANCY
phase1,25259,PI+SIDIS,coin,/cache/hallc/c-rsidis/analysis/replays/pass0p1/coin_replay_production_25259_-1.root,751268,770176,18908,1,770176,18908,1,1,DISCREPANCY
phase1,25262,PI+SIDIS,coin,/cache/hallc/c-rsidis/analysis/replays/pass0p1/coin_replay_production_25262_-1.root,834786,856657,21871,1,856657,21871,1,1,DISCREPANCY
phase1,25263,PI+SIDIS,coin,/cache/hallc/c-rsidis/analysis/replays/pass0p1/coin_replay_production_25263_-1.root,878232,899214,20982,1,899214,20982,1,1,DISCREPANCY
phase1,25264,PI+SIDIS,coin,/cache/hallc/c-rsidis/analysis/replays/pass0p1/coin_replay_production_25264_-1.root,1996137,2013631,17494,1,2013631,17494,1,1,DISCREPANCY
phase1,25265,PI+SIDIS,coin,/cache/hallc/c-rsidis/analysis/replays/pass0p1/coin_replay_production_25265_-1.root,274667,293901,19234,1,293901,19234,1,1,DISCREPANCY
phase1,25266,PI+SIDIS,coin,/cache/hallc/c-rsidis/analysis/replays/pass0p1/coin_replay_production_25266_-1.root,271359,291143,19784,1,291143,19784,1,1,DISCREPANCY
phase1,25269,PI+SIDIS,coin,/cache/hallc/c-rsidis/analysis/replays/pass0p1/coin_replay_production_25269_-1.root,240591,258763,18172,1,258763,18172,1,1,DISCREPANCY
phase1,25272,PI+SIDIS,coin,/cache/hallc/c-rsidis/analysis/replays/pass0p1/coin_replay_production_25272_-1.root,1072180,1089735,17555,1,1089735,17555,1,1,DISCREPANCY
phase1,25273,PI+SIDIS,coin,/cache/hallc/c-rsidis/analysis/replays/pass0p1/coin_replay_production_25273_-1.root,1142065,1159683,17618,1,1159683,17618,1,1,DISCREPANCY
phase1,25275,PI+SIDIS,coin,/cache/hallc/c-rsidis/analysis/replays/pass0p1/coin_replay_production_25275_-1.root,779259,797048,17789,1,797048,17789,1,1,DISCREPANCY
phase1,25276,PI+SIDIS,coin,/cache/hallc/c-rsidis/analysis/replays/pass0p1/coin_replay_production_25276_-1.root,767679,785287,17608,1,785287,17608,1,1,DISCREPANCY
phase1,25277,PI+SIDIS,coin,/cache/hallc/c-rsidis/analysis/replays/pass0p1/coin_replay_production_25277_-1.root,744009,761778,17769,1,761778,17769,1,1,DISCREPANCY
phase1,25279,PI+SIDIS,coin,/cache/hallc/c-rsidis/analysis/replays/pass0p1/coin_replay_production_25279_-1.root,247583,265082,17499,1,265082,17499,1,1,DISCREPANCY
phase1,25280,PI+SIDIS,coin,/cache/hallc/c-rsidis/analysis/replays/pass0p1/coin_replay_production_25280_-1.root,1120371,1137539,17168,1,1137539,17168,1,1,DISCREPANCY
phase1,25281,PI+SIDIS,coin,/cache/hallc/c-rsidis/analysis/replays/pass0p1/coin_replay_production_25281_-1.root,1128746,1145745,16999,1,1145745,16999,1,1,DISCREPANCY
phase1,25282,PI+SIDIS,coin,/cache/hallc/c-rsidis/analysis/replays/pass0p1/coin_replay_production_25282_-1.root,304370,321751,17381,1,321751,17381,1,1,DISCREPANCY
phase1,25283,PI+SIDIS,coin,/cache/hallc/c-rsidis/analysis/replays/pass0p1/coin_replay_production_25283_-1.root,329421,347009,17588,1,347009,17588,1,1,DISCREPANCY
phase1,25286,PI+SIDIS,coin,/cache/hallc/c-rsidis/analysis/replays/pass0p1/coin_replay_production_25286_-1.root,1122530,1139595,17065,1,1139595,17065,1,1,DISCREPANCY
phase1,25287,PI+SIDIS,coin,/cache/hallc/c-rsidis/analysis/replays/pass0p1/coin_replay_production_25287_-1.root,986931,1004223,17292,1,1004223,17292,1,1,DISCREPANCY
phase1,25288,PI+SIDIS,coin,/cache/hallc/c-rsidis/analysis/replays/pass0p1/coin_replay_production_25288_-1.root,1916947,1928853,11906,1,1928853,11906,1,1,DISCREPANCY
phase1,25289,PI+SIDIS,coin,/cache/hallc/c-rsidis/analysis/replays/pass0p1/coin_replay_production_25289_-1.root,346057,363296,17239,1,363296,17239,1,1,DISCREPANCY
phase1,25290,PI+SIDIS,coin,/cache/hallc/c-rsidis/analysis/replays/pass0p1/coin_replay_production_25290_-1.root,326451,343574,17123,1,343574,17123,1,1,DISCREPANCY
phase1,25293,PI+SIDIS,coin,/cache/hallc/c-rsidis/analysis/replays/pass0p1/coin_replay_production_25293_-1.root,555306,572508,17202,1,572508,17202,1,1,DISCREPANCY
phase1,25295,PI+SIDIS,coin,/cache/hallc/c-rsidis/analysis/replays/pass0p1/coin_replay_production_25295_-1.root,1395090,1413657,18567,1,1413657,18567,1,1,DISCREPANCY
phase1,25296,PI+SIDIS,coin,/cache/hallc/c-rsidis/analysis/replays/pass0p1/coin_replay_production_25296_-1.root,1264801,1281711,16910,1,1281711,16910,1,1,DISCREPANCY
phase1,25298,PI+SIDIS,coin,/cache/hallc/c-rsidis/analysis/replays/pass0p1/coin_replay_production_25298_-1.root,1265649,1283179,17530,1,1283179,17530,1,1,DISCREPANCY
phase1,25299,PI+SIDIS,coin,/cache/hallc/c-rsidis/analysis/replays/pass0p1/coin_replay_production_25299_-1.root,354294,362643,8349,1,362643,8349,1,1,DISCREPANCY
phase1,25300,PI+SIDIS,coin,/cache/hallc/c-rsidis/analysis/replays/pass0p1/coin_replay_production_25300_-1.root,1426284,1443949,17665,1,1443949,17665,1,1,DISCREPANCY
phase1,25301,PI+SIDIS,coin,/cache/hallc/c-rsidis/analysis/replays/pass0p1/coin_replay_production_25301_-1.root,974090,988018,13928,1,988018,13928,1,1,DISCREPANCY
phase1,25303,PI+SIDIS,coin,/cache/hallc/c-rsidis/analysis/replays/pass0p1/coin_replay_production_25303_-1.root,172257,187652,15395,1,187652,15395,1,1,DISCREPANCY
phase1,25305,PI+SIDIS,coin,/cache/hallc/c-rsidis/analysis/replays/pass0p1/coin_replay_production_25305_-1.root,273074,297679,24605,1,297679,24605,1,1,DISCREPANCY
phase1,25306,PI+SIDIS,coin,/cache/hallc/c-rsidis/analysis/replays/pass0p1/coin_replay_production_25306_-1.root,134514,147734,13220,1,147734,13220,1,1,DISCREPANCY
phase1,25309,PI+SIDIS,coin,/cache/hallc/c-rsidis/analysis/replays/pass0p1/coin_replay_production_25309_-1.root,1087962,1105715,17753,1,1105715,17753,1,1,DISCREPANCY
phase1,25310,PI+SIDIS,coin,/cache/hallc/c-rsidis/analysis/replays/pass0p1/coin_replay_production_25310_-1.root,294846,308396,13550,1,308396,13550,1,1,DISCREPANCY
phase1,25311,PI+SIDIS,coin,/cache/hallc/c-rsidis/analysis/replays/pass0p1/coin_replay_production_25311_-1.root,728945,741397,12452,1,741397,12452,1,1,DISCREPANCY
phase1,25312,PI+SIDIS,coin,/cache/hallc/c-rsidis/analysis/replays/pass0p1/coin_replay_production_25312_-1.root,322262,340084,17822,1,340084,17822,1,1,DISCREPANCY
phase1,25313,PI+SIDIS,coin,/cache/hallc/c-rsidis/analysis/replays/pass0p1/coin_replay_production_25313_-1.root,327677,345173,17496,1,345173,17496,1,1,DISCREPANCY
phase1,25314,PI+SIDIS,coin,/cache/hallc/c-rsidis/analysis/replays/pass0p1/coin_replay_production_25314_-1.root,467711,476268,8557,1,476268,8557,1,1,DISCREPANCY
