phase,run,run_type,replay_mode,root_file,t_entries,tsh_last_evnumber,tsh_difference,tsh_flag,tsp_last_evnumber,tsp_difference,tsp_flag,overall_flag,status
phase1,24234,PI+SIDIS,coin,/cache/hallc/c-rsidis/analysis/replays/pass0p1/coin_replay_production_24234_-1.root,128116,128117,1,0,128117,1,0,0,OK
phase1,24235,HMSDIS,hms,/cache/hallc/c-rsidis/analysis/replays/pass0p1/hms_coin_replay_production_24235_-1.root,1464503,1464504,1,0,,,,0,OK
phase1,24236,PI+SIDIS,coin,/cache/hallc/c-rsidis/analysis/replays/pass0p1/coin_replay_production_24236_-1.root,549828,549829,1,0,549829,1,0,0,OK
phase1,24237,PI+SIDIS,coin,/cache/hallc/c-rsidis/analysis/replays/pass0p1/coin_replay_production_24237_-1.root,479096,479097,1,0,479097,1,0,0,OK
phase1,24238,PI+SIDIS,coin,/cache/hallc/c-rsidis/analysis/replays/pass0p1/coin_replay_production_24238_-1.root,553408,553409,1,0,553409,1,0,0,OK
phase1,24239,PI+SIDIS,coin,/cache/hallc/c-rsidis/analysis/replays/pass0p1/coin_replay_production_24239_-1.root,529789,529790,1,0,529790,1,0,0,OK
phase1,24240,PI+SIDIS,coin,/cache/hallc/c-rsidis/analysis/replays/pass0p1/coin_replay_production_24240_-1.root,573443,573444,1,0,573444,1,0,0,OK
phase1,24241,PI+SIDIS,coin,/cache/hallc/c-rsidis/analysis/replays/pass0p1/coin_replay_production_24241_-1.root,150572,150573,1,0,150573,1,0,0,OK
phase1,24242,HMSDIS,hms,/cache/hallc/c-rsidis/analysis/replays/pass0p1/hms_coin_replay_production_24242_-1.root,2552888,2552889,1,0,,,,0,OK
phase1,24243,PI+SIDIS,coin,/cache/hallc/c-rsidis/analysis/replays/pass0p1/coin_replay_production_24243_-1.root,306950,306951,1,0,306951,1,0,0,OK
phase1,24244,PI+SIDIS,coin,/cache/hallc/c-rsidis/analysis/replays/pass0p1/coin_replay_production_24244_-1.root,409346,409347,1,0,409347,1,0,0,OK
phase1,24245,PI+SIDIS,coin,/cache/hallc/c-rsidis/analysis/replays/pass0p1/coin_replay_production_24245_-1.root,407993,407994,1,0,407994,1,0,0,OK
phase1,24246,PI+SIDIS,coin,/cache/hallc/c-rsidis/analysis/replays/pass0p1/coin_replay_production_24246_-1.root,406492,406493,1,0,406493,1,0,0,OK
phase1,24247,PI+SIDIS,coin,/cache/hallc/c-rsidis/analysis/replays/pass0p1/coin_replay_production_24247_-1.root,370560,370561,1,0,370561,1,0,0,OK
phase1,24248,PI+SIDIS,coin,/cache/hallc/c-rsidis/analysis/replays/pass0p1/coin_replay_production_24248_-1.root,398823,398824,1,0,398824,1,0,0,OK
phase1,24249,HMSDIS,hms,/cache/hallc/c-rsidis/analysis/replays/pass0p1/hms_coin_replay_production_24249_-1.root,2211263,2211264,1,0,,,,0,OK
phase1,24250,PI+SIDIS,coin,/cache/hallc/c-rsidis/analysis/replays/pass0p1/coin_replay_production_24250_-1.root,802362,802363,1,0,802363,1,0,0,OK
phase1,24251,PI+SIDIS,coin,/cache/hallc/c-rsidis/analysis/replays/pass0p1/coin_replay_production_24251_-1.root,846801,846802,1,0,846802,1,0,0,OK
phase1,24252,PI+SIDIS,coin,/cache/hallc/c-rsidis/analysis/replays/pass0p1/coin_replay_production_24252_-1.root,865873,865874,1,0,865874,1,0,0,OK
phase1,24253,PI+SIDIS,coin,/cache/hallc/c-rsidis/analysis/replays/pass0p1/coin_replay_production_24253_-1.root,903005,903006,1,0,903006,1,0,0,OK
phase1,24254,PI+SIDIS,coin,/cache/hallc/c-rsidis/analysis/replays/pass0p1/coin_replay_production_24254_-1.root,887829,887830,1,0,887830,1,0,0,OK
phase1,24255,PI+SIDIS,coin,/cache/hallc/c-rsidis/analysis/replays/pass0p1/coin_replay_production_24255_-1.root,862185,862186,1,0,862186,1,0,0,OK
phase1,24256,HMSDIS,hms,/cache/hallc/c-rsidis/analysis/replays/pass0p1/hms_coin_replay_production_24256_-1.root,2115701,2115702,1,0,,,,0,OK
phase1,24257,PI+SIDIS,coin,/cache/hallc/c-rsidis/analysis/replays/pass0p1/coin_replay_production_24257_-1.root,346373,346374,1,0,346374,1,0,0,OK
phase1,24258,PI+SIDIS,coin,/cache/hallc/c-rsidis/analysis/replays/pass0p1/coin_replay_production_24258_-1.root,311625,311626,1,0,311626,1,0,0,OK
phase1,24259,PI+SIDIS,coin,/cache/hallc/c-rsidis/analysis/replays/pass0p1/coin_replay_production_24259_-1.root,322044,322045,1,0,322045,1,0,0,OK
phase1,24260,PI+SIDIS,coin,/cache/hallc/c-rsidis/analysis/replays/pass0p1/coin_replay_production_24260_-1.root,293167,293168,1,0,293168,1,0,0,OK
phase1,24261,PI+SIDIS,coin,/cache/hallc/c-rsidis/analysis/replays/pass0p1/coin_replay_production_24261_-1.root,241167,241168,1,0,241168,1,0,0,OK
phase1,24262,PI+SIDIS,coin,/cache/hallc/c-rsidis/analysis/replays/pass0p1/coin_replay_production_24262_-1.root,285708,285709,1,0,285709,1,0,0,OK
phase1,24263,PI+SIDIS,coin,/cache/hallc/c-rsidis/analysis/replays/pass0p1/coin_replay_production_24263_-1.root,165533,165534,1,0,165534,1,0,0,OK
phase1,24264,PI+SIDIS,coin,/cache/hallc/c-rsidis/analysis/replays/pass0p1/coin_replay_production_24264_-1.root,49459,49460,1,0,49460,1,0,0,OK
phase1,24265,HMSDIS,hms,/cache/hallc/c-rsidis/analysis/replays/pass0p1/hms_coin_replay_production_24265_-1.root,1369655,1369656,1,0,,,,0,OK
phase1,24266,PI+SIDIS,coin,/cache/hallc/c-rsidis/analysis/replays/pass0p1/coin_replay_production_24266_-1.root,414440,414441,1,0,414441,1,0,0,OK
phase1,24267,PI+SIDIS,coin,/cache/hallc/c-rsidis/analysis/replays/pass0p1/coin_replay_production_24267_-1.root,114457,114458,1,0,114458,1,0,0,OK
phase1,24268,PI+SIDIS,coin,/cache/hallc/c-rsidis/analysis/replays/pass0p1/coin_replay_production_24268_-1.root,126353,126354,1,0,126354,1,0,0,OK
phase1,24269,PI+SIDIS,coin,/cache/hallc/c-rsidis/analysis/replays/pass0p1/coin_replay_production_24269_-1.root,108993,108994,1,0,108994,1,0,0,OK
phase1,24270,PI+SIDIS,coin,/cache/hallc/c-rsidis/analysis/replays/pass0p1/coin_replay_production_24270_-1.root,524371,524372,1,0,524372,1,0,0,OK
phase1,24271,PI+SIDIS,coin,/cache/hallc/c-rsidis/analysis/replays/pass0p1/coin_replay_production_24271_-1.root,501796,501797,1,0,501797,1,0,0,OK
phase1,24273,PI+SIDIS,coin,/cache/hallc/c-rsidis/analysis/replays/pass0p1/coin_replay_production_24273_-1.root,573607,573608,1,0,573608,1,0,0,OK
phase1,24274,PI+SIDIS,coin,/cache/hallc/c-rsidis/analysis/replays/pass0p1/coin_replay_production_24274_-1.root,573383,573384,1,0,573384,1,0,0,OK
phase1,24275,PI+SIDIS,coin,/cache/hallc/c-rsidis/analysis/replays/pass0p1/coin_replay_production_24275_-1.root,563306,563307,1,0,563307,1,0,0,OK
phase1,24276,PI+SIDIS,coin,/cache/hallc/c-rsidis/analysis/replays/pass0p1/coin_replay_production_24276_-1.root,156180,156181,1,0,156181,1,0,0,OK
phase1,24277,PI+SIDIS,coin,/cache/hallc/c-rsidis/analysis/replays/pass0p1/coin_replay_production_24277_-1.root,448193,448194,1,0,448194,1,0,0,OK
phase1,24278,PI+SIDIS,coin,/cache/hallc/c-rsidis/analysis/replays/pass0p1/coin_replay_production_24278_-1.root,450310,450311,1,0,450311,1,0,0,OK
phase1,24279,PI+SIDIS,coin,/cache/hallc/c-rsidis/analysis/replays/pass0p1/coin_replay_production_24279_-1.root,422193,422194,1,0,422194,1,0,0,OK
phase1,24280,PI+SIDIS,coin,/cache/hallc/c-rsidis/analysis/replays/pass0p1/coin_replay_production_24280_-1.root,415703,415704,1,0,415704,1,0,0,OK
phase1,24281,PI+SIDIS,coin,/cache/hallc/c-rsidis/analysis/replays/pass0p1/coin_replay_production_24281_-1.root,459495,459496,1,0,459496,1,0,0,OK
phase1,24282,PI+SIDIS,coin,/cache/hallc/c-rsidis/analysis/replays/pass0p1/coin_replay_production_24282_-1.root,467442,467443,1,0,467443,1,0,0,OK
phase1,24283,PI+SIDIS,coin,/cache/hallc/c-rsidis/analysis/replays/pass0p1/coin_replay_production_24283_-1.root,444026,444027,1,0,444027,1,0,0,OK
phase1,24284,HMSDIS,hms,/cache/hallc/c-rsidis/analysis/replays/pass0p1/hms_coin_replay_production_24284_-1.root,1878171,1878172,1,0,,,,0,OK
phase1,24285,HMSDIS,hms,/cache/hallc/c-rsidis/analysis/replays/pass0p1/hms_coin_replay_production_24285_-1.root,2001899,2001900,1,0,,,,0,OK
phase1,24286,HMSDIS,hms,/cache/hallc/c-rsidis/analysis/replays/pass0p1/hms_coin_replay_production_24286_-1.root,2158011,2158012,1,0,,,,0,OK
phase1,24287,HMSDIS,hms,/cache/hallc/c-rsidis/analysis/replays/pass0p1/hms_coin_replay_production_24287_-1.root,2356754,2356755,1,0,,,,0,OK
phase1,24289,HMSDIS,hms,/cache/hallc/c-rsidis/analysis/replays/pass0p1/hms_coin_replay_production_24289_-1.root,2586318,2586319,1,0,,,,0,OK
phase1,24290,HMSDIS,hms,/cache/hallc/c-rsidis/analysis/replays/pass0p1/hms_coin_replay_production_24290_-1.root,2667244,2667245,1,0,,,,0,OK
phase1,24291,HMSDIS,hms,/cache/hallc/c-rsidis/analysis/replays/pass0p1/hms_coin_replay_production_24291_-1.root,438904,438905,1,0,,,,0,OK
phase1,24292,HMSDIS,hms,/cache/hallc/c-rsidis/analysis/replays/pass0p1/hms_coin_replay_production_24292_-1.root,160194,160195,1,0,,,,0,OK
phase1,24293,HMSDIS,hms,/cache/hallc/c-rsidis/analysis/replays/pass0p1/hms_coin_replay_production_24293_-1.root,283215,283216,1,0,,,,0,OK
phase1,24294,HMSDIS,hms,/cache/hallc/c-rsidis/analysis/replays/pass0p1/hms_coin_replay_production_24294_-1.root,296319,296320,1,0,,,,0,OK
phase1,24295,HMSDIS,hms,/cache/hallc/c-rsidis/analysis/replays/pass0p1/hms_coin_replay_production_24295_-1.root,904494,904495,1,0,,,,0,OK
phase1,24296,HMSDIS,hms,/cache/hallc/c-rsidis/analysis/replays/pass0p1/hms_coin_replay_production_24296_-1.root,1368849,1368850,1,0,,,,0,OK
phase1,24297,HMSDIS,hms,/cache/hallc/c-rsidis/analysis/replays/pass0p1/hms_coin_replay_production_24297_-1.root,295661,295662,1,0,,,,0,OK
phase1,24298,HMSDIS,hms,/cache/hallc/c-rsidis/analysis/replays/pass0p1/hms_coin_replay_production_24298_-1.root,915224,915225,1,0,,,,0,OK
phase1,24299,HMSDIS,hms,/cache/hallc/c-rsidis/analysis/replays/pass0p1/hms_coin_replay_production_24299_-1.root,688154,688155,1,0,,,,0,OK
phase1,24301,HMSDIS,hms,/cache/hallc/c-rsidis/analysis/replays/pass0p1/hms_coin_replay_production_24301_-1.root,1794597,1794598,1,0,,,,0,OK
phase1,24303,HMSDIS,hms,/cache/hallc/c-rsidis/analysis/replays/pass0p1/hms_coin_replay_production_24303_-1.root,1923203,1923204,1,0,,,,0,OK
phase1,24304,HMSDIS,hms,/cache/hallc/c-rsidis/analysis/replays/pass0p1/hms_coin_replay_production_24304_-1.root,1184614,1184615,1,0,,,,0,OK
phase1,24306,HMSDIS,hms,/cache/hallc/c-rsidis/analysis/replays/pass0p1/hms_coin_replay_production_24306_-1.root,1750808,1750809,1,0,,,,0,OK
phase1,24307,HMSDIS,hms,/cache/hallc/c-rsidis/analysis/replays/pass0p1/hms_coin_replay_production_24307_-1.root,974300,974301,1,0,,,,0,OK
phase1,24308,HMSDIS,hms,/cache/hallc/c-rsidis/analysis/replays/pass0p1/hms_coin_replay_production_24308_-1.root,600313,600314,1,0,,,,0,OK
phase1,24309,HMSDIS,hms,/cache/hallc/c-rsidis/analysis/replays/pass0p1/hms_coin_replay_production_24309_-1.root,403578,403579,1,0,,,,0,OK
phase1,24310,PI+SIDIS,coin,/cache/hallc/c-rsidis/analysis/replays/pass0p1/coin_replay_production_24310_-1.root,350064,350065,1,0,350065,1,0,0,OK
phase1,24311,PI+SIDIS,coin,/cache/hallc/c-rsidis/analysis/replays/pass0p1/coin_replay_production_24311_-1.root,356707,356708,1,0,356708,1,0,0,OK
phase1,24312,PI+SIDIS,coin,/cache/hallc/c-rsidis/analysis/replays/pass0p1/coin_replay_production_24312_-1.root,394945,394946,1,0,394946,1,0,0,OK
phase1,24313,PI+SIDIS,coin,/cache/hallc/c-rsidis/analysis/replays/pass0p1/coin_replay_production_24313_-1.root,502943,502944,1,0,502944,1,0,0,OK
phase1,24314,PI+SIDIS,coin,/cache/hallc/c-rsidis/analysis/replays/pass0p1/coin_replay_production_24314_-1.root,330780,330781,1,0,330781,1,0,0,OK
phase1,24315,PI+SIDIS,coin,/cache/hallc/c-rsidis/analysis/replays/pass0p1/coin_replay_production_24315_-1.root,285462,285463,1,0,285463,1,0,0,OK
phase1,24316,PI+SIDIS,coin,/cache/hallc/c-rsidis/analysis/replays/pass0p1/coin_replay_production_24316_-1.root,336183,336184,1,0,336184,1,0,0,OK
phase1,24317,PI+SIDIS,coin,/cache/hallc/c-rsidis/analysis/replays/pass0p1/coin_replay_production_24317_-1.root,356535,356536,1,0,356536,1,0,0,OK
phase1,24318,PI+SIDIS,coin,/cache/hallc/c-rsidis/analysis/replays/pass0p1/coin_replay_production_24318_-1.root,35535,35536,1,0,35536,1,0,0,OK
phase1,24319,HMSDIS,hms,/cache/hallc/c-rsidis/analysis/replays/pass0p1/hms_coin_replay_production_24319_-1.root,1495489,1495490,1,0,,,,0,OK
phase1,24321,SHMSDIS,shms,/cache/hallc/c-rsidis/analysis/replays/pass0p1/shms_coin_replay_production_24321_-1.root,1424798,,,,1424799,1,0,0,OK
phase1,24322,PI+SIDIS,coin,/cache/hallc/c-rsidis/analysis/replays/pass0p1/coin_replay_production_24322_-1.root,278523,278524,1,0,278524,1,0,0,OK
phase1,24323,PI+SIDIS,coin,/cache/hallc/c-rsidis/analysis/replays/pass0p1/coin_replay_production_24323_-1.root,1982323,1982324,1,0,1982324,1,0,0,OK
phase1,24324,PI+SIDIS,coin,/cache/hallc/c-rsidis/analysis/replays/pass0p1/coin_replay_production_24324_-1.root,273379,273380,1,0,273380,1,0,0,OK
phase1,24325,PI+SIDIS,coin,/cache/hallc/c-rsidis/analysis/replays/pass0p1/coin_replay_production_24325_-1.root,269848,269849,1,0,269849,1,0,0,OK
phase1,24326,PI+SIDIS,coin,/cache/hallc/c-rsidis/analysis/replays/pass0p1/coin_replay_production_24326_-1.root,248458,248459,1,0,248459,1,0,0,OK
phase1,24327,PI+SIDIS,coin,/cache/hallc/c-rsidis/analysis/replays/pass0p1/coin_replay_production_24327_-1.root,247741,247742,1,0,247742,1,0,0,OK
phase1,24328,PI+SIDIS,coin,/cache/hallc/c-rsidis/analysis/replays/pass0p1/coin_replay_production_24328_-1.root,270908,270909,1,0,270909,1,0,0,OK
phase1,24329,PI+SIDIS,coin,/cache/hallc/c-rsidis/analysis/replays/pass0p1/coin_replay_production_24329_-1.root,264063,264064,1,0,264064,1,0,0,OK
phase1,24330,PI+SIDIS,coin,/cache/hallc/c-rsidis/analysis/replays/pass0p1/coin_replay_production_24330_-1.root,211344,211345,1,0,211345,1,0,0,OK
phase1,24331,PI+SIDIS,coin,/cache/hallc/c-rsidis/analysis/replays/pass0p1/coin_replay_production_24331_-1.root,79404,79405,1,0,79405,1,0,0,OK
phase1,24332,PI+SIDIS,coin,/cache/hallc/c-rsidis/analysis/replays/pass0p1/coin_replay_production_24332_-1.root,40040,40041,1,0,40041,1,0,0,OK
phase1,24333,HMSDIS,hms,/cache/hallc/c-rsidis/analysis/replays/pass0p1/hms_coin_replay_production_24333_-1.root,610881,610882,1,0,,,,0,OK
phase1,24334,SHMSDIS,shms,/cache/hallc/c-rsidis/analysis/replays/pass0p1/shms_coin_replay_production_24334_-1.root,2065953,,,,2065954,1,0,0,OK
phase1,24335,PI+SIDIS,coin,/cache/hallc/c-rsidis/analysis/replays/pass0p1/coin_replay_production_24335_-1.root,35994,35995,1,0,35995,1,0,0,OK
phase1,24336,PI+SIDIS,coin,/cache/hallc/c-rsidis/analysis/replays/pass0p1/coin_replay_production_24336_-1.root,279430,279431,1,0,279431,1,0,0,OK
phase1,24337,PI+SIDIS,coin,/cache/hallc/c-rsidis/analysis/replays/pass0p1/coin_replay_production_24337_-1.root,326474,326475,1,0,326475,1,0,0,OK
phase1,24338,PI+SIDIS,coin,/cache/hallc/c-rsidis/analysis/replays/pass0p1/coin_replay_production_24338_-1.root,364249,364250,1,0,364250,1,0,0,OK
phase1,24339,PI+SIDIS,coin,/cache/hallc/c-rsidis/analysis/replays/pass0p1/coin_replay_production_24339_-1.root,332431,332432,1,0,332432,1,0,0,OK
phase1,24340,HMSDIS,hms,/cache/hallc/c-rsidis/analysis/replays/pass0p1/hms_coin_replay_production_24340_-1.root,1430287,1430288,1,0,,,,0,OK
phase1,24341,SHMSDIS,shms,/cache/hallc/c-rsidis/analysis/replays/pass0p1/shms_coin_replay_production_24341_-1.root,2109099,,,,2109100,1,0,0,OK
phase1,24342,PI+SIDIS,coin,/cache/hallc/c-rsidis/analysis/replays/pass0p1/coin_replay_production_24342_-1.root,425458,425459,1,0,425459,1,0,0,OK
phase1,24343,PI+SIDIS,coin,/cache/hallc/c-rsidis/analysis/replays/pass0p1/coin_replay_production_24343_-1.root,395077,395078,1,0,395078,1,0,0,OK
phase1,24344,PI+SIDIS,coin,/cache/hallc/c-rsidis/analysis/replays/pass0p1/coin_replay_production_24344_-1.root,401301,401302,1,0,401302,1,0,0,OK
phase1,24345,PI+SIDIS,coin,/cache/hallc/c-rsidis/analysis/replays/pass0p1/coin_replay_production_24345_-1.root,435711,435712,1,0,435712,1,0,0,OK
phase1,24346,PI+SIDIS,coin,/cache/hallc/c-rsidis/analysis/replays/pass0p1/coin_replay_production_24346_-1.root,423529,423530,1,0,423530,1,0,0,OK
phase1,24347,PI+SIDIS,coin,/cache/hallc/c-rsidis/analysis/replays/pass0p1/coin_replay_production_24347_-1.root,421717,421718,1,0,421718,1,0,0,OK
phase1,24348,PI+SIDIS,coin,/cache/hallc/c-rsidis/analysis/replays/pass0p1/coin_replay_production_24348_-1.root,418047,418048,1,0,418048,1,0,0,OK
phase1,24349,PI+SIDIS,coin,/cache/hallc/c-rsidis/analysis/replays/pass0p1/coin_replay_production_24349_-1.root,85988,85989,1,0,85989,1,0,0,OK
phase1,24350,HMSDIS,hms,/cache/hallc/c-rsidis/analysis/replays/pass0p1/hms_coin_replay_production_24350_-1.root,1501544,1501545,1,0,,,,0,OK
phase1,24351,SHMSDIS,shms,/cache/hallc/c-rsidis/analysis/replays/pass0p1/shms_coin_replay_production_24351_-1.root,1652108,,,,1652109,1,0,0,OK
phase1,24352,PI+SIDIS,coin,/cache/hallc/c-rsidis/analysis/replays/pass0p1/coin_replay_production_24352_-1.root,363533,363534,1,0,363534,1,0,0,OK
phase1,24353,PI+SIDIS,coin,/cache/hallc/c-rsidis/analysis/replays/pass0p1/coin_replay_production_24353_-1.root,381999,382000,1,0,382000,1,0,0,OK
phase1,24354,PI+SIDIS,coin,/cache/hallc/c-rsidis/analysis/replays/pass0p1/coin_replay_production_24354_-1.root,346237,346238,1,0,346238,1,0,0,OK
phase1,24355,PI+SIDIS,coin,/cache/hallc/c-rsidis/analysis/replays/pass0p1/coin_replay_production_24355_-1.root,366836,366837,1,0,366837,1,0,0,OK
phase1,24356,PI+SIDIS,coin,/cache/hallc/c-rsidis/analysis/replays/pass0p1/coin_replay_production_24356_-1.root,325999,326000,1,0,326000,1,0,0,OK
phase1,24357,PI+SIDIS,coin,/cache/hallc/c-rsidis/analysis/replays/pass0p1/coin_replay_production_24357_-1.root,301891,301892,1,0,301892,1,0,0,OK
phase1,24359,PI+SIDIS,coin,/cache/hallc/c-rsidis/analysis/replays/pass0p1/coin_replay_production_24359_-1.root,297358,297359,1,0,297359,1,0,0,OK
phase1,24360,PI+SIDIS,coin,/cache/hallc/c-rsidis/analysis/replays/pass0p1/coin_replay_production_24360_-1.root,333191,333192,1,0,333192,1,0,0,OK
phase1,24361,HMSDIS,hms,/cache/hallc/c-rsidis/analysis/replays/pass0p1/hms_coin_replay_production_24361_-1.root,1399711,1399712,1,0,,,,0,OK
phase1,24362,SHMSDIS,shms,/cache/hallc/c-rsidis/analysis/replays/pass0p1/shms_coin_replay_production_24362_-1.root,1276420,,,,1276421,1,0,0,OK
phase1,24363,PI+SIDIS,coin,/cache/hallc/c-rsidis/analysis/replays/pass0p1/coin_replay_production_24363_-1.root,72889,72890,1,0,72890,1,0,0,OK
phase1,24364,PI+SIDIS,coin,/cache/hallc/c-rsidis/analysis/replays/pass0p1/coin_replay_production_24364_-1.root,89018,89019,1,0,89019,1,0,0,OK
phase1,24365,PI+SIDIS,coin,/cache/hallc/c-rsidis/analysis/replays/pass0p1/coin_replay_production_24365_-1.root,98923,98924,1,0,98924,1,0,0,OK
phase1,24366,PI+SIDIS,coin,/cache/hallc/c-rsidis/analysis/replays/pass0p1/coin_replay_production_24366_-1.root,94298,94299,1,0,94299,1,0,0,OK
phase1,24367,PI+SIDIS,coin,/cache/hallc/c-rsidis/analysis/replays/pass0p1/coin_replay_production_24367_-1.root,87217,87218,1,0,87218,1,0,0,OK
phase1,24368,PI+SIDIS,coin,/cache/hallc/c-rsidis/analysis/replays/pass0p1/coin_replay_production_24368_-1.root,97706,97707,1,0,97707,1,0,0,OK
phase1,24369,PI+SIDIS,coin,/cache/hallc/c-rsidis/analysis/replays/pass0p1/coin_replay_production_24369_-1.root,88453,88454,1,0,88454,1,0,0,OK
phase1,24370,PI+SIDIS,coin,/cache/hallc/c-rsidis/analysis/replays/pass0p1/coin_replay_production_24370_-1.root,92687,92688,1,0,92688,1,0,0,OK
phase1,24371,PI+SIDIS,coin,/cache/hallc/c-rsidis/analysis/replays/pass0p1/coin_replay_production_24371_-1.root,99934,99935,1,0,99935,1,0,0,OK
phase1,24372,PI+SIDIS,coin,/cache/hallc/c-rsidis/analysis/replays/pass0p1/coin_replay_production_24372_-1.root,81371,81372,1,0,81372,1,0,0,OK
phase1,24373,HMSDIS,hms,/cache/hallc/c-rsidis/analysis/replays/pass0p1/hms_coin_replay_production_24373_-1.root,1594450,1594451,1,0,,,,0,OK
phase1,24375,HMSDIS,hms,/cache/hallc/c-rsidis/analysis/replays/pass0p1/hms_coin_replay_production_24375_-1.root,1999789,1999790,1,0,,,,0,OK
phase1,24376,PI+SIDIS,coin,/cache/hallc/c-rsidis/analysis/replays/pass0p1/coin_replay_production_24376_-1.root,225059,225060,1,0,225060,1,0,0,OK
phase1,24377,PI+SIDIS,coin,/cache/hallc/c-rsidis/analysis/replays/pass0p1/coin_replay_production_24377_-1.root,344416,344417,1,0,344417,1,0,0,OK
phase1,24378,PI+SIDIS,coin,/cache/hallc/c-rsidis/analysis/replays/pass0p1/coin_replay_production_24378_-1.root,285724,285725,1,0,285725,1,0,0,OK
phase1,24379,PI+SIDIS,coin,/cache/hallc/c-rsidis/analysis/replays/pass0p1/coin_replay_production_24379_-1.root,344672,344673,1,0,344673,1,0,0,OK
phase1,24380,PI+SIDIS,coin,/cache/hallc/c-rsidis/analysis/replays/pass0p1/coin_replay_production_24380_-1.root,347555,347556,1,0,347556,1,0,0,OK
phase1,24381,PI+SIDIS,coin,/cache/hallc/c-rsidis/analysis/replays/pass0p1/coin_replay_production_24381_-1.root,349421,349422,1,0,349422,1,0,0,OK
phase1,24382,PI+SIDIS,coin,/cache/hallc/c-rsidis/analysis/replays/pass0p1/coin_replay_production_24382_-1.root,356996,356997,1,0,356997,1,0,0,OK
phase1,24383,PI+SIDIS,coin,/cache/hallc/c-rsidis/analysis/replays/pass0p1/coin_replay_production_24383_-1.root,361231,361232,1,0,361232,1,0,0,OK
phase1,24384,PI+SIDIS,coin,/cache/hallc/c-rsidis/analysis/replays/pass0p1/coin_replay_production_24384_-1.root,97806,97807,1,0,97807,1,0,0,OK
phase1,24385,PI+SIDIS,coin,/cache/hallc/c-rsidis/analysis/replays/pass0p1/coin_replay_production_24385_-1.root,102245,102246,1,0,102246,1,0,0,OK
phase1,24386,PI+SIDIS,coin,/cache/hallc/c-rsidis/analysis/replays/pass0p1/coin_replay_production_24386_-1.root,319944,319945,1,0,319945,1,0,0,OK
phase1,24387,PI+SIDIS,coin,/cache/hallc/c-rsidis/analysis/replays/pass0p1/coin_replay_production_24387_-1.root,287213,287214,1,0,287214,1,0,0,OK
phase1,24388,PI+SIDIS,coin,/cache/hallc/c-rsidis/analysis/replays/pass0p1/coin_replay_production_24388_-1.root,322137,322138,1,0,322138,1,0,0,OK
phase1,24389,PI+SIDIS,coin,/cache/hallc/c-rsidis/analysis/replays/pass0p1/coin_replay_production_24389_-1.root,230927,230928,1,0,230928,1,0,0,OK
phase1,24390,PI+SIDIS,coin,/cache/hallc/c-rsidis/analysis/replays/pass0p1/coin_replay_production_24390_-1.root,250956,250957,1,0,250957,1,0,0,OK
phase1,24396,PI+SIDIS,coin,/cache/hallc/c-rsidis/analysis/replays/pass0p1/coin_replay_production_24396_-1.root,261764,261765,1,0,261765,1,0,0,OK
phase1,24397,PI+SIDIS,coin,/cache/hallc/c-rsidis/analysis/replays/pass0p1/coin_replay_production_24397_-1.root,264252,264253,1,0,264253,1,0,0,OK
phase1,24398,PI+SIDIS,coin,/cache/hallc/c-rsidis/analysis/replays/pass0p1/coin_replay_production_24398_-1.root,125666,125667,1,0,125667,1,0,0,OK
phase1,24399,PI+SIDIS,coin,/cache/hallc/c-rsidis/analysis/replays/pass0p1/coin_replay_production_24399_-1.root,34826,34827,1,0,34827,1,0,0,OK
phase1,24400,PI+SIDIS,coin,/cache/hallc/c-rsidis/analysis/replays/pass0p1/coin_replay_production_24400_-1.root,233950,233951,1,0,233951,1,0,0,OK
phase1,24401,PI+SIDIS,coin,/cache/hallc/c-rsidis/analysis/replays/pass0p1/coin_replay_production_24401_-1.root,244657,244658,1,0,244658,1,0,0,OK
phase1,24402,PI+SIDIS,coin,/cache/hallc/c-rsidis/analysis/replays/pass0p1/coin_replay_production_24402_-1.root,329865,329866,1,0,329866,1,0,0,OK
phase1,24404,PI+SIDIS,coin,/cache/hallc/c-rsidis/analysis/replays/pass0p1/coin_replay_production_24404_-1.root,373622,373623,1,0,373623,1,0,0,OK
phase1,24405,PI+SIDIS,coin,/cache/hallc/c-rsidis/analysis/replays/pass0p1/coin_replay_production_24405_-1.root,98035,98036,1,0,98036,1,0,0,OK
phase1,24406,PI+SIDIS,coin,/cache/hallc/c-rsidis/analysis/replays/pass0p1/coin_replay_production_24406_-1.root,372222,372223,1,0,372223,1,0,0,OK
phase1,24407,PI+SIDIS,coin,/cache/hallc/c-rsidis/analysis/replays/pass0p1/coin_replay_production_24407_-1.root,369812,369813,1,0,369813,1,0,0,OK
phase1,24408,PI+SIDIS,coin,/cache/hallc/c-rsidis/analysis/replays/pass0p1/coin_replay_production_24408_-1.root,393220,393221,1,0,393221,1,0,0,OK
phase1,24409,PI+SIDIS,coin,/cache/hallc/c-rsidis/analysis/replays/pass0p1/coin_replay_production_24409_-1.root,350736,350737,1,0,350737,1,0,0,OK
phase1,24410,PI+SIDIS,coin,/cache/hallc/c-rsidis/analysis/replays/pass0p1/coin_replay_production_24410_-1.root,356767,356768,1,0,356768,1,0,0,OK
phase1,24411,PI+SIDIS,coin,/cache/hallc/c-rsidis/analysis/replays/pass0p1/coin_replay_production_24411_-1.root,73116,73117,1,0,73117,1,0,0,OK
