phase,run,run_type,replay_mode,root_file,t_entries,tsh_last_evnumber,tsh_difference,tsh_flag,tsp_last_evnumber,tsp_difference,tsp_flag,overall_flag,status
QA,28202,PI+SIDIS,coin,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/coin_replay_production_28202_-1.root,907670,907671,1,0,907671,1,0,0,OK
QA,28203,PI+SIDIS,coin,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/coin_replay_production_28203_-1.root,863891,863892,1,0,863892,1,0,0,OK
QA,28204,PI+SIDIS,coin,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/coin_replay_production_28204_-1.root,577447,577448,1,0,577448,1,0,0,OK
QA,28205,PI+SIDIS,coin,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/coin_replay_production_28205_-1.root,1214373,1214374,1,0,1214374,1,0,0,OK
QA,28206,PI+SIDIS,coin,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/coin_replay_production_28206_-1.root,148347,148348,1,0,148348,1,0,0,OK
QA,28207,PI+SIDIS,coin,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/coin_replay_production_28207_-1.root,864725,864726,1,0,864726,1,0,0,OK
QA,28208,PI+SIDIS,coin,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/coin_replay_production_28208_-1.root,585420,585421,1,0,585421,1,0,0,OK
QA,28209,PI+SIDIS,coin,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/coin_replay_production_28209_-1.root,859692,859693,1,0,859693,1,0,0,OK
QA,28210,PI+SIDIS,coin,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/coin_replay_production_28210_-1.root,898614,898615,1,0,898615,1,0,0,OK
QA,28211,PI+SIDIS,coin,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/coin_replay_production_28211_-1.root,426624,426625,1,0,426625,1,0,0,OK
QA,28212,PI+SIDIS,coin,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/coin_replay_production_28212_-1.root,356016,356017,1,0,356017,1,0,0,OK
QA,28213,PI+SIDIS,coin,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/coin_replay_production_28213_-1.root,175176,175177,1,0,175177,1,0,0,OK
QA,28214,PI+SIDIS,coin,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/coin_replay_production_28214_-1.root,94940,94941,1,0,94941,1,0,0,OK
QA,28215,PI+SIDIS,coin,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/coin_replay_production_28215_-1.root,601969,601970,1,0,601970,1,0,0,OK
QA,28216,PI+SIDIS,coin,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/coin_replay_production_28216_-1.root,467782,467783,1,0,467783,1,0,0,OK
QA,28217,PI+SIDIS,coin,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/coin_replay_production_28217_-1.root,322437,322438,1,0,322438,1,0,0,OK
QA,28218,PI+SIDIS,coin,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/coin_replay_production_28218_-1.root,184340,184341,1,0,184341,1,0,0,OK
QA,28219,PI+SIDIS,coin,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/coin_replay_production_28219_-1.root,84178,84179,1,0,84179,1,0,0,OK
QA,28220,PI+SIDIS,coin,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/coin_replay_production_28220_-1.root,988539,988540,1,0,988540,1,0,0,OK
QA,28221,PI+SIDIS,coin,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/coin_replay_production_28221_-1.root,1160173,1160174,1,0,1160174,1,0,0,OK
QA,28222,PI+SIDIS,coin,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/coin_replay_production_28222_-1.root,1143357,1143358,1,0,1143358,1,0,0,OK
QA,28223,PI+SIDIS,coin,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/coin_replay_production_28223_-1.root,1542097,1542098,1,0,1542098,1,0,0,OK
QA,28224,HMSDIS,hms,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/hms_coin_replay_production_28224_-1.root,1671747,1671748,1,0,,,,0,OK
QA,28225,HMSDIS,hms,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/hms_coin_replay_production_28225_-1.root,1346857,1346858,1,0,,,,0,OK
QA,28226,PI+SIDIS,coin,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/coin_replay_production_28226_-1.root,109031,109032,1,0,109032,1,0,0,OK
QA,28227,PI+SIDIS,coin,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/coin_replay_production_28227_-1.root,92625,92626,1,0,92626,1,0,0,OK
QA,28228,PI+SIDIS,coin,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/coin_replay_production_28228_-1.root,105416,105417,1,0,105417,1,0,0,OK
QA,28229,HMSDIS,hms,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/hms_coin_replay_production_28229_-1.root,504493,504494,1,0,,,,0,OK
QA,28230,PI+SIDIS,coin,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/coin_replay_production_28230_-1.root,820532,820533,1,0,820533,1,0,0,OK
QA,28231,PI+SIDIS,coin,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/coin_replay_production_28231_-1.root,705822,705823,1,0,705823,1,0,0,OK
QA,28232,HMSDIS,hms,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/hms_coin_replay_production_28232_-1.root,1638483,1638484,1,0,,,,0,OK
QA,28233,PI+SIDIS,coin,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/coin_replay_production_28233_-1.root,1020040,1020041,1,0,1020041,1,0,0,OK
QA,28234,PI+SIDIS,coin,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/coin_replay_production_28234_-1.root,1039188,1039189,1,0,1039189,1,0,0,OK
QA,28236,HMSDIS,hms,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/hms_coin_replay_production_28236_-1.root,1725998,1725999,1,0,,,,0,OK
QA,28237,PI+SIDIS,coin,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/coin_replay_production_28237_-1.root,407935,407936,1,0,407936,1,0,0,OK
QA,28239,HMSDIS,hms,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/hms_coin_replay_production_28239_-1.root,732903,732904,1,0,,,,0,OK
QA,28240,PI+SIDIS,coin,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/coin_replay_production_28240_-1.root,1416455,1416456,1,0,1416456,1,0,0,OK
QA,28241,PI+SIDIS,coin,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/coin_replay_production_28241_-1.root,1247945,1247946,1,0,1247946,1,0,0,OK
QA,28242,PI+SIDIS,coin,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/coin_replay_production_28242_-1.root,1546633,1546634,1,0,1546634,1,0,0,OK
QA,28243,PI+SIDIS,coin,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/coin_replay_production_28243_-1.root,1494883,1494884,1,0,1494884,1,0,0,OK
QA,28244,HMSDIS,hms,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/hms_coin_replay_production_28244_-1.root,2901377,2901378,1,0,,,,0,OK
QA,28245,PI+SIDIS,coin,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/coin_replay_production_28245_-1.root,923518,923519,1,0,923519,1,0,0,OK
QA,28246,PI+SIDIS,coin,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/coin_replay_production_28246_-1.root,2273493,2273494,1,0,2273494,1,0,0,OK
QA,28247,HMSDIS,hms,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/hms_coin_replay_production_28247_-1.root,2833159,2833160,1,0,,,,0,OK
QA,28248,PI+SIDIS,coin,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/coin_replay_production_28248_-1.root,81158,81159,1,0,81159,1,0,0,OK
QA,28249,PI+SIDIS,coin,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/coin_replay_production_28249_-1.root,82437,82438,1,0,82438,1,0,0,OK
QA,28250,PI+SIDIS,coin,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/coin_replay_production_28250_-1.root,87664,87665,1,0,87665,1,0,0,OK
QA,28251,HMSDIS,hms,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/hms_coin_replay_production_28251_-1.root,2728904,2728905,1,0,,,,0,OK
QA,28252,PI+SIDIS,coin,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/coin_replay_production_28252_-1.root,526166,526167,1,0,526167,1,0,0,OK
QA,28253,PI+SIDIS,coin,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/coin_replay_production_28253_-1.root,562230,562231,1,0,562231,1,0,0,OK
QA,28255,HMSDIS,hms,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/hms_coin_replay_production_28255_-1.root,2658948,2658949,1,0,,,,0,OK
QA,28256,PI+SIDIS,coin,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/coin_replay_production_28256_-1.root,716665,716666,1,0,716666,1,0,0,OK
QA,28257,PI+SIDIS,coin,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/coin_replay_production_28257_-1.root,657486,657487,1,0,657487,1,0,0,OK
QA,28258,PI+SIDIS,coin,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/coin_replay_production_28258_-1.root,614004,614005,1,0,614005,1,0,0,OK
QA,28259,HMSDIS,hms,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/hms_coin_replay_production_28259_-1.root,3098424,3098425,1,0,,,,0,OK
QA,28260,PI+SIDIS,coin,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/coin_replay_production_28260_-1.root,541391,541392,1,0,541392,1,0,0,OK
QA,28261,PI+SIDIS,coin,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/coin_replay_production_28261_-1.root,517546,517547,1,0,517547,1,0,0,OK
QA,28262,PI+SIDIS,coin,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/coin_replay_production_28262_-1.root,597969,597970,1,0,597970,1,0,0,OK
QA,28263,PI+SIDIS,coin,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/coin_replay_production_28263_-1.root,651640,651641,1,0,651641,1,0,0,OK
QA,28264,PI+SIDIS,coin,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/coin_replay_production_28264_-1.root,791228,791229,1,0,791229,1,0,0,OK
QA,28265,HMSDIS,hms,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/hms_coin_replay_production_28265_-1.root,4518601,4518602,1,0,,,,0,OK
QA,28266,HMSDIS,hms,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/hms_coin_replay_production_28266_-1.root,2610723,2610724,1,0,,,,0,OK
QA,28267,PI+SIDIS,coin,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/coin_replay_production_28267_-1.root,2177541,2177542,1,0,2177542,1,0,0,OK
QA,28270,PI-SIDIS,coin,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/coin_replay_production_28270_-1.root,193594,193595,1,0,193595,1,0,0,OK
QA,28284,HMSDIS,hms,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/hms_coin_replay_production_28284_-1.root,862617,862618,1,0,,,,0,OK
QA,28306,PI-SIDIS,coin,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/coin_replay_production_28306_-1.root,343151,343152,1,0,343152,1,0,0,OK
QA,28307,PI-SIDIS,coin,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/coin_replay_production_28307_-1.root,241613,241614,1,0,241614,1,0,0,OK
QA,28308,PI-SIDIS,coin,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/coin_replay_production_28308_-1.root,351059,351060,1,0,351060,1,0,0,OK
QA,28309,PI-SIDIS,coin,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/coin_replay_production_28309_-1.root,296983,296984,1,0,296984,1,0,0,OK
QA,28310,PI-SIDIS,coin,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/coin_replay_production_28310_-1.root,50111,50112,1,0,50112,1,0,0,OK
QA,28311,PI-SIDIS,coin,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/coin_replay_production_28311_-1.root,50706,50707,1,0,50707,1,0,0,OK
QA,28312,PI-SIDIS,coin,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/coin_replay_production_28312_-1.root,48369,48370,1,0,48370,1,0,0,OK
QA,28313,PI-SIDIS,coin,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/coin_replay_production_28313_-1.root,61547,61548,1,0,61548,1,0,0,OK
QA,28314,PI-SIDIS,coin,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/coin_replay_production_28314_-1.root,85045,85046,1,0,85046,1,0,0,OK
QA,28315,PI-SIDIS,coin,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/coin_replay_production_28315_-1.root,282140,282141,1,0,282141,1,0,0,OK
QA,28317,PI-SIDIS,coin,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/coin_replay_production_28317_-1.root,300699,300700,1,0,300700,1,0,0,OK
QA,28318,PI-SIDIS,coin,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/coin_replay_production_28318_-1.root,356675,356676,1,0,356676,1,0,0,OK
QA,28319,PI-SIDIS,coin,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/coin_replay_production_28319_-1.root,632213,632214,1,0,632214,1,0,0,OK
QA,28321,PI-SIDIS,coin,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/coin_replay_production_28321_-1.root,493060,493061,1,0,493061,1,0,0,OK
QA,28322,PI-SIDIS,coin,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/coin_replay_production_28322_-1.root,706912,706913,1,0,706913,1,0,0,OK
QA,28323,PI-SIDIS,coin,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/coin_replay_production_28323_-1.root,676901,676902,1,0,676902,1,0,0,OK
QA,28324,PI-SIDIS,coin,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/coin_replay_production_28324_-1.root,73391,73392,1,0,73392,1,0,0,OK
QA,28325,PI-SIDIS,coin,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/coin_replay_production_28325_-1.root,80242,80243,1,0,80243,1,0,0,OK
QA,28326,PI-SIDIS,coin,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/coin_replay_production_28326_-1.root,76060,76061,1,0,76061,1,0,0,OK
QA,28327,PI-SIDIS,coin,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/coin_replay_production_28327_-1.root,81531,81532,1,0,81532,1,0,0,OK
QA,28328,PI-SIDIS,coin,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/coin_replay_production_28328_-1.root,1545383,1545384,1,0,1545384,1,0,0,OK
QA,28330,PI-SIDIS,coin,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/coin_replay_production_28330_-1.root,233612,233613,1,0,233613,1,0,0,OK
QA,28331,PI-SIDIS,coin,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/coin_replay_production_28331_-1.root,1469118,1469119,1,0,1469119,1,0,0,OK
QA,28332,PI-SIDIS,coin,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/coin_replay_production_28332_-1.root,1384691,1384692,1,0,1384692,1,0,0,OK
QA,28333,PI-SIDIS,coin,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/coin_replay_production_28333_-1.root,819754,819755,1,0,819755,1,0,0,OK
QA,28334,PI-SIDIS,coin,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/coin_replay_production_28334_-1.root,709559,709560,1,0,709560,1,0,0,OK
QA,28335,PI-SIDIS,coin,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/coin_replay_production_28335_-1.root,745719,745720,1,0,745720,1,0,0,OK
QA,28336,PI-SIDIS,coin,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/coin_replay_production_28336_-1.root,609392,609393,1,0,609393,1,0,0,OK
QA,28337,PI-SIDIS,coin,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/coin_replay_production_28337_-1.root,417244,417245,1,0,417245,1,0,0,OK
QA,28338,PI-SIDIS,coin,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/coin_replay_production_28338_-1.root,437646,437647,1,0,437647,1,0,0,OK
QA,28339,PI-SIDIS,coin,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/coin_replay_production_28339_-1.root,419123,419124,1,0,419124,1,0,0,OK
QA,28340,PI-SIDIS,coin,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/coin_replay_production_28340_-1.root,471483,471484,1,0,471484,1,0,0,OK
QA,28341,PI-SIDIS,coin,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/coin_replay_production_28341_-1.root,598472,598473,1,0,598473,1,0,0,OK
QA,28343,HMSDIS,hms,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/hms_coin_replay_production_28343_-1.root,3103815,3103816,1,0,,,,0,OK
QA,28344,HMSDIS,hms,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/hms_coin_replay_production_28344_-1.root,2508291,2508292,1,0,,,,0,OK
QA,28345,PI-SIDIS,coin,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/coin_replay_production_28345_-1.root,52196,52197,1,0,52197,1,0,0,OK
QA,28346,PI-SIDIS,coin,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/coin_replay_production_28346_-1.root,60248,60249,1,0,60249,1,0,0,OK
QA,28347,PI-SIDIS,coin,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/coin_replay_production_28347_-1.root,58630,58631,1,0,58631,1,0,0,OK
QA,28348,PI-SIDIS,coin,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/coin_replay_production_28348_-1.root,59273,59274,1,0,59274,1,0,0,OK
QA,28349,HMSDIS,hms,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/hms_coin_replay_production_28349_-1.root,459595,459596,1,0,,,,0,OK
QA,28350,HMSDIS,hms,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/hms_coin_replay_production_28350_-1.root,808019,808020,1,0,,,,0,OK
QA,28351,PI-SIDIS,coin,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/coin_replay_production_28351_-1.root,1694536,1694537,1,0,1694537,1,0,0,OK
QA,28352,PI-SIDIS,coin,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/coin_replay_production_28352_-1.root,1925322,1925323,1,0,1925323,1,0,0,OK
QA,28354,HMSDIS,hms,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/hms_coin_replay_production_28354_-1.root,1690724,1690725,1,0,,,,0,OK
QA,28356,PI-SIDIS,coin,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/coin_replay_production_28356_-1.root,447903,447904,1,0,447904,1,0,0,OK
QA,28357,PI-SIDIS,coin,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/coin_replay_production_28357_-1.root,268118,268119,1,0,268119,1,0,0,OK
QA,28358,PI-SIDIS,coin,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/coin_replay_production_28358_-1.root,249558,249559,1,0,249559,1,0,0,OK
QA,28359,PI-SIDIS,coin,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/coin_replay_production_28359_-1.root,265780,265781,1,0,265781,1,0,0,OK
QA,28360,PI-SIDIS,coin,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/coin_replay_production_28360_-1.root,252235,252236,1,0,252236,1,0,0,OK
QA,28361,PI-SIDIS,coin,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/coin_replay_production_28361_-1.root,39449,39450,1,0,39450,1,0,0,OK
QA,28362,PI-SIDIS,coin,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/coin_replay_production_28362_-1.root,42534,42535,1,0,42535,1,0,0,OK
QA,28363,PI-SIDIS,coin,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/coin_replay_production_28363_-1.root,44661,44662,1,0,44662,1,0,0,OK
QA,28364,PI-SIDIS,coin,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/coin_replay_production_28364_-1.root,32324,32325,1,0,32325,1,0,0,OK
QA,28365,PI-SIDIS,coin,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/coin_replay_production_28365_-1.root,22390,22391,1,0,22391,1,0,0,OK
QA,28373,PI-SIDIS,coin,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/coin_replay_production_28373_-1.root,1073531,1073532,1,0,1073532,1,0,0,OK
QA,28374,PI-SIDIS,coin,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/coin_replay_production_28374_-1.root,906332,906333,1,0,906333,1,0,0,OK
QA,28375,PI-SIDIS,coin,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/coin_replay_production_28375_-1.root,204702,204703,1,0,204703,1,0,0,OK
QA,28376,PI-SIDIS,coin,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/coin_replay_production_28376_-1.root,761194,761195,1,0,761195,1,0,0,OK
QA,28377,PI-SIDIS,coin,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/coin_replay_production_28377_-1.root,250740,250741,1,0,250741,1,0,0,OK
QA,28378,PI-SIDIS,coin,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/coin_replay_production_28378_-1.root,305411,305412,1,0,305412,1,0,0,OK
QA,28380,HMSHEE,hms,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/hms_coin_replay_production_28380_-1.root,151164,151165,1,0,,,,0,OK
QA,28385,HMSDIS,hms,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/hms_coin_replay_production_28385_-1.root,2269149,2269150,1,0,,,,0,OK
QA,28391,HMSDIS,hms,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/hms_coin_replay_production_28391_-1.root,2526993,2526994,1,0,,,,0,OK
QA,28411,HMSDIS,hms,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/hms_coin_replay_production_28411_-1.root,3446944,3446945,1,0,,,,0,OK
QA,28425,PI+SIDIS,coin,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/coin_replay_production_28425_-1.root,1261941,1261942,1,0,1261942,1,0,0,OK
QA,28427,HMSDIS,hms,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/hms_coin_replay_production_28427_-1.root,1497709,1497710,1,0,,,,0,OK
QA,28428,HMSDIS,hms,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/hms_coin_replay_production_28428_-1.root,2188612,2188613,1,0,,,,0,OK
QA,28447,PI+SIDIS,coin,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/coin_replay_production_28447_-1.root,584213,584214,1,0,584214,1,0,0,OK
QA,28453,PI+SIDIS,coin,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/coin_replay_production_28453_-1.root,151192,151193,1,0,151193,1,0,0,OK
QA,28458,PI+SIDIS,coin,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/coin_replay_production_28458_-1.root,180074,180075,1,0,180075,1,0,0,OK
QA,28459,PI+SIDIS,coin,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/coin_replay_production_28459_-1.root,792911,792912,1,0,792912,1,0,0,OK
QA,28460,PI+SIDIS,coin,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/coin_replay_production_28460_-1.root,882236,882237,1,0,882237,1,0,0,OK
